word,count
अन्तरवार्तासेयर,68
प्रदेशअर्थतन्त्रअर्थ,68
प्रदेशसुदूरपश्चिम,68
प्रदेशकर्णाली,68
प्रदेशलुम्बिनी,68
प्रदेशगण्डकी,68
प्रदेशबागमती,68
१मधेस,68
स्पेसलडाउनलाेडप्रदेशप्रदेश,68
2022 संग्रहEnglishग्लोबलसमाचारअदालत/प्रशासनसुरक्षा/अपराधहेडलाइनरातोपाटी,68
"February,",68
"Friday,",68
"फागुन,",68
2018-12-05T10:22:56.900477+05:45शुक्रबार,68
Home,68
ADVERTISEMENT×,68
निर्यात,67
खुलामुडे,67
रात्रीकालीन,67
सिनेमा,67
मागकास्कीमा,67
बुझायो,67
मञ्चले,67
exploreकाठमाडौं,67
ज्ञापनपत्रअन्तर्राष्ट्रिय,66
अखिल,66
"तर,",65
एकता,65
विरोधमा,65
वर्षको,65
सबैभन्दा,64
सञ्चालनमा,63
कृषि,62
संकटमा,61
गठबन्धन,61
कारण,60
आग्रहथपसूचना,60
सहजएमसीसीको,60
ओलीलाई,60
"अप्ठ्यारो,",60
देउवालाई,60
।भर्खरैसत्ता,60
२७,59
विकास,59
स्थानीय,59
थप,58
वटा,57
समस्या,56
रकम,54
गर्दा,54
रूपमा,53
बताए,52
२०७०,50
राष्ट्र,49
जेठ,49
हामीले,48
। कमेन्टकमेन्ट,48
डटकम,48
राम्रो’ रातोपाटी,48
जनाएको,48
खर्ब,48
"संवाददाता‘सबैको,",47
जानकारी,47
chat_bubble_outline0रातोपाटी,47
संवाददाता,47
लाइसेन्स,46
बढी,46
कर्जा,46
बजेट,46
प्रतिशतले,45
उनले,45
माग,45
अवस्था,44
विभिन्न,44
बढेको,44
क्षेत्रमा,44
नेपालको,44
व्यवस्था,44
उद्योग,43
१०,43
उपलब्ध,43
भन्ने,42
दिएको,42
नेपालमा,41
केन्द्रीय,39
अभाव,38
गर्दै,38
अध्ययन,38
मात्रै,37
निर्माण,36
प्रदेश,36
५,35
कम्पनीले,35
भुक्तानी,35
आवश्यक,35
१५,35
भन्सार,34
प्रभाव,34
सेवा,34
समयमा,34
अघि,34
वाणिज्य,33
नवीकरण,33
बाँकी,33
महिनामा,33
access_timeफागुन,33
रुपैयाँको,32
"प्रतिशत,",32
हुँदा,32
बजार,32
वस्तु,32
भइरहेको,32
होटल,31
सय,31
कायम,31
वस्तुको,30
अर्थशास्त्र,30
विषयमा,30
१,30
वृद्धि,29
नीति,29
प्रमुख,29
आकर्षक,29
ल्यायो,29
टेलिकमले,29
देखिएको,29
करिब,29
सञ्चालन,29
२,29
उपभोक्ता,28
आयोजना,28
सार्वजनिक,28
"भने,",28
ठूलो,28
मन्त्रालयले,28
चालू,28
"यस्तै,",27
अघिल्लो,27
सेयर,27
अवसरमा,27
नीतिको,27
मौद्रिक,27
५०,27
राजस्व,27
हस्तान्तरण,27
रम,26
access_timeमाघ,26
विदेशी,26
अवधिमा,26
११,26
विज्ञापन,25
क्यासिनो,25
तुलनामा,25
कर्जाको,25
तरलता,25
उक्त,25
९,25
दिवसको,25
सो,25
गरिने,25
औषधी,24
परिवर्तन,24
कच्चा,24
खराब,24
मन्त्री,24
प्रदान,24
३०,24
सरकारको,24
"साथै,",24
दूधको,23
वैदेशिक,23
घटाउँदै,23
गत,23
८,23
सामान,23
१२,23
कम्युनिटी,23
उल्लेख,23
अर्धवार्षिक,23
सम्बन्धित,23
कार्यान्वयन,23
कूल,23
दूध,22
पर्यटक,22
भयो,22
दैनिक,22
पैसा,22
?,22
पुस,22
गरे,22
पूँजीगत,22
‘मेरो,22
संघीय,22
लक्ष्य,22
राष्ट्रिय,22
रमको,21
बिक्री,21
दाबी,21
सक्ने,21
गरिरहेका,21
नेपालले,21
दर,21
विभागले,21
कुल,21
शेयर’,21
शाखा,21
विभागको,21
कम्पनी,21
होमस्टेबीच,21
विभागबीच,21
१३,21
३,21
स्प्रेडदर,20
सरकारी,20
स्थिति,20
आज,20
सकिन्छ,20
बैंकका,20
खाद्य,20
रहेका,20
पुगेको,20
गर्नुपर्ने,20
प्रवाह,20
अन्तर्राष्ट्रिय,20
तहमा,20
टायर,19
बढाउन,19
प्रतिलिटर,19
आउने,19
लागेको,19
बताउँछन्,19
दिने,19
संस्था,19
मसान्तसम्म,19
समीक्षा,19
सकिने,19
पर्ने,19
अनुमान,19
प्रकारका,19
उद्योगले,18
हुँदैन,18
बनाउन,18
छैनन्,18
खत्री,18
कम्पनीको,18
हुँदै,18
सामाजिक,18
भनाइ,18
रुपैयाँमा,18
निक्षेप,18
क्षेत्र,18
भएका,18
व्यवस्थापन,18
वर्षमा,18
समग्र,18
भनेर,17
सामान्य,17
असर,17
यसले,17
सुधार,17
त्यसको,17
बेबी,17
अधिकतम,17
अफर,17
बैंकद्वारा,17
"६,",17
गर्नु,17
"ऐन,",17
महिना,17
अनुदान,17
पाउने,17
श्रमिक,16
सस्तो,16
पारासिटामोल,16
पारासिटामोलको,16
भन्दै,16
वर्षदेखि,16
भएकाले,16
बैंकहरूको,16
गर्‍यो,16
तयारी,16
दिए,16
जुन,16
गरिरहेको,16
उच्च,16
कारोबार,16
वार्मर,16
शुल्क,16
सुविधा,16
लगायत,16
स्वास्थ्य,16
१४,16
नेपालका,16
४,16
कार्य,16
निर्णय,16
योजना,16
होटेल,15
।–,15
पोखरा,15
दबाब,15
व्यापार,15
सहज,15
बनाउने,15
भनेको,15
बढ्ने,15
प्रक्रिया,15
।कमेन्टकमेन्ट,15
बताएको,15
शर्माले,15
बैंकिङ,15
बजारको,15
विस्तार,15
क्षेत्रको,15
खाता,15
जारी,15
फाइनान्सको,15
त्रिविको,15
संकटोन्मुख,15
तयार,15
सरकार,15
वार्षिक,15
तहको,15
जम्मा,15
बढाउने,15
पोखरामा,14
उद्योगको,14
आएका,14
नेपालबाट,14
झण्डै,14
बराबरको,14
न्यूनतम,14
एनपीएल,14
कति,14
समितिले,14
प्रभावित,14
यतिबेला,14
पर्यटन,14
यसलाई,14
अनुपात,14
यही,14
लगायतका,14
गएको,14
/,14
ब्याजदर,14
अर्थमन्त्री,14
लिन,14
ब्याज,14
कारबाहीमा,14
४००,14
: अर्थतन्त्र,14
सकेको,14
गराउन,14
एवम्,14
नभएको,14
मदिरा,13
स्पाइस्ड,13
विदेशबाट,13
हुन्छन्,13
यसका,13
खुला,13
आवेदन,13
विनियोजनको,13
हेर्दा,13
गर्छन्,13
पुनः,13
ग्राहक,13
पदार्थको,13
निजी,13
उत्पादित,13
सकारात्मक,13
बैंकहरूले,13
प्रतिशतसम्म,13
गठन,13
तर्फबाट,13
व्यवसायी,13
प्रतितोलामा,13
।रातोपाटी,13
प्रतिवेदन,13
कतिपय,13
अधिकांश,13
जाने,13
अवस्थामा,13
६०,13
बाँडफाँट,13
प्रदेशमा,13
२५,13
खुकुरी,12
उत्पादनमा,12
सन्,12
तेलको,12
जाँदा,12
सिर्जना,12
क्षमता,12
दिएका,12
कित्ता,12
लागत,12
समाधान,12
९०,12
स्थानमा,12
।’,12
भएपनि,12
छलफल,12
बढेर,12
७,12
जोखिम,12
लामो,12
आत्मनिर्भर,12
सहयोग,12
अमेरिकी,12
लिएको,12
रु.,12
२४,12
समिति,12
हित,12
विवरण,12
सञ्चित,12
स्रोत,12
आन्तरिक,12
सञ्चालनको,12
भन्सारबाट,11
नाकाबाट,11
८०,11
हिस्सा,11
हुन्थ्यो,11
एउटा,11
निरन्तर,11
धानको,11
तथ्यांक,11
पेट्रोलियम,11
आईपीओ,11
घटेको,11
"।यस्तै,",11
८१,11
कमी,11
७०,11
अफ,11
उडान,11
नहुँदा,11
टेलिकमको,11
ऐन,11
वातावरण,11
श्रेष्ठले,11
२०७८/७९,11
पूर्ण,11
बैंकिङ्ग,11
ग्राहकलाई,11
कार्यालयबाट,11
नहुने,11
कोष,11
बनाएको,11
प्राकृतिक,11
"छ,",11
कार्यान्वयनमा,11
तहले,11
तिहारमा,10
भाडा,10
बासमती,10
नोट,10
सुरु,10
बढ्दा,10
उकालो,10
ढुवानी,10
विषय,10
मूल्यमा,10
आयोजनाको,10
महामारी,10
रातोपाटीका,10
स्मार्ट,10
"५,",10
दुग्धजन्य,10
तेल,10
विश्व,10
राखिएको,10
अर्थतन्त्र,10
भएर,10
सम्झौता,10
प्रवद्र्धन,10
जस्ता,10
सिन्धुलीका,10
खोटाङ,10
निक्षेपमा,10
क्षेत्रबाट,10
१७,10
मन्त्रालय,10
रहने,10
गते,10
सङ्कलन,10
२६,10
३२,10
परिचालन,10
अस्पताल,9
औसतमा,9
भारतले,9
जिप,9
बलियो,9
अर्थतन्त्रमा,9
मुस्किल,9
प्याकेजिङ,9
घाटा,9
"छन्,",9
औषधीको,9
राखेर,9
सम्भावना,9
रुपैयाँसम्म,9
अहिलेसम्म,9
आलेले,9
बेला,9
आपूर्ति,9
फागुन,9
पूरा,9
सम्पन्न,9
अनुगमन,9
प्रणाली,9
आयोजनामा,9
ठूला,9
तथ्याङ्क,9
कोरोना,9
आधा,9
बढ्न,9
विद्यार्थीको,9
खिच्ने,9
रिपोर्टिङ,9
खत्रीखत्री,9
२०,9
पत्र,9
फाइदा,9
तत्कालीन,9
chat_bubble_outline0निकेश,9
धान,9
"हो,",9
देशको,9
रुपमा,9
व्यावसायिक,9
महिनाको,9
कम्पनीलाई,9
अर्थतन्त्रलाई,9
जोड,9
संस्थाहरूले,9
लिने,9
बढाएको,9
कोभिड–१९,9
लिएर,9
ऋण,9
मुलुकको,9
श्रेष्ठ,9
भूमिका,9
गर्नसक्ने,9
भनिएको,9
सर्भिस,9
प्रवक्ता,9
यस्ता,9
सहकार्य,9
गर्नेगरी,9
अनुसन्धान,9
नीतिगत,9
खाँचो,9
सहकार्यको,9
तोकिएको,9
अस्पताललाई,9
प्रिमियम,9
अधिकृत,9
कार्यकारी,9
आगामी,9
ल्याएको,9
निःशुल्क,9
बढ्दै,9
आइएमई,9
साढे,9
संकलन,9
पेश,9
सकेका,9
समन्वय,9
"गर्ने,",9
नगद,9
देशमा,9
वित्त,9
कार्यक्रम,9
४०,9
देखिएका,9
२८,9
"४,",9
बत्तीको,8
नाका,8
कोठा,8
चासो,8
फूलबारी,8
रेड्मी,8
अन,8
अल–न्यू,8
‘जिप,8
लाइनअपमा,8
उत्कृष्ट,8
पर्यटकको,8
व्यवसायमा,8
पाउन,8
मदिराको,8
स्वाद,8
गर्यो,8
रहन्छ,8
खपत,8
सक्छौँ,8
भइरहेका,8
कारणले,8
रहेकाले,8
सुरक्षा,8
करोडको,8
मुलुक,8
नपाउने,8
संघ,8
दिइएको,8
भएपछि,8
आकर्षित,8
जनाले,8
कस्तो,8
"यद्यपि,",8
घटाएको,8
औषतमा,8
हिँडेका,8
विद्यालय,8
बहानामा,8
आग्रहतस्बिर,8
वर्षसम्म,8
१८,8
गरेपछि,8
शर्मा,8
सूचना,8
गरिसकेको,8
म्याद,8
रुपैयाँभन्दा,8
अझ,8
पदार्थ,8
कोभिड,8
त्यसका,8
नकारात्मक,8
थोरै,8
फरक,8
ल्याउन,8
यसअघि,8
निकै,8
वस्तुमा,8
कमजोर,8
नियन्त्रण,8
धितोपत्र,8
मार्फत,8
‘कोशेली,8
फर्केका,8
गरिएका,8
पहल,8
निकाय,8
स्वदेशी,8
पूँजी,8
देश,8
जना,8
लाग्ने,8
हस्ताक्षर,8
बिहीबार,8
शेयर,8
३५,8
कानून,8
२०७६,8
उत्तरदायित्व,8
क्षेत्रका,8
कार्यविधि,8
अधिकार,8
२०७४,8
मन्त्रालयको,8
भएमा,8
किस्तामा,8
माघ,8
आधारमा,8
कोषमा,8
१६,8
विनियोजन,8
दिगो,8
चुनौती,8
प्रतिकिलो,7
डिलक्स,7
बिस्तार,7
१३.१७,7
सन्देश,7
लाइफले,7
मोटरसाइकल,7
स्कुटर,7
र्‍यांग्लरको,7
कृषकलाई,7
परिणाम,7
बढेपछि,7
एकैपटक,7
बढ्छ,7
फिर्ता,7
लकडाउनको,7
उद्योगीले,7
बेच्ने,7
अधिकारकर्मी,7
उद्योगमा,7
उपसमिति,7
उत्पादक,7
रुसले,7
सैन्य,7
छिमेकी,7
रुस,7
भएन,7
प्रालि,7
बनेको,7
वितरण,7
प्रश्न,7
व्यवसायीलाई,7
ठेक्का,7
भौगोलिक,7
मूख्य,7
निष्काशन,7
लघुवित्तको,7
निर्देशन,7
वर्तमान,7
सीमा,7
३६,7
९१,7
डलर,7
। रातोपाटी,7
प्रकाशन,7
निश्चित,7
पार्टी,7
नेतृत्वको,7
प्रधानमन्त्री,7
बक्यौता,7
संयुक्त,7
पहुँच,7
परेको,7
२२,7
मासु,7
खोल्न,7
अहिलेको,7
गतिविधि,7
त्यसलाई,7
त्यसो,7
खासै,7
यस्तै,7
पुनरावलोकन,7
संस्थाहरू,7
कडाइ,7
आयातमा,7
संकेत,7
बताएका,7
आवश्यकता,7
नवनियुक्त,7
अनुभव,7
बताइएको,7
आधारित,7
बन्ने,7
पेमेन्ट,7
थालेको,7
प्रत्यक्ष,7
कार्यक्रममा,7
५००,7
एक्स्टेन्सन,7
बुँदे,7
प्रोत्साहन,7
बारेमा,7
१००,7
थापा,7
सुन,7
मोबाइल,7
तय,7
आधार,7
तोकेको,7
बमोजिम,7
राजस्वको,7
बचत,7
कात्तिक,7
प्रभावकारी,7
अन्तःशुल्क,7
३३,7
बजेटको,7
समानीकरण,7
बैठकले,7
मालाको,6
परिसंघले,6
स्टार्टअपको,6
एसोसिएसनले,6
सबैजसो,6
किसानले,6
आगमनमा,6
"भन्छन्,",6
रुम,6
प्रमाण,6
जीबी,6
पावर,6
जिपको,6
फिचर,6
इलेक्ट्रिक,6
नेक्सन,6
टाटा,6
थपियो,6
एक्सचेन्ज,6
निर्यातको,6
पुँजीगत,6
थाल्यो,6
त्यसले,6
प्रतिशतभन्दा,6
बढेका,6
रमले,6
उत्पादनको,6
हुनु,6
पुष्टि,6
जिम्मा,6
घरमा,6
घर,6
विगत,6
चरम,6
लहर,6
थियौं,6
महामारीको,6
संरक्षण,6
कैद,6
ठाउँमा,6
भनाई,6
उद्योगहरूले,6
कामदारको,6
कर्मचारी,6
महामारीका,6
उपभोक्ताले,6
व्यापारमा,6
पेट्रोल,6
पदार्थमा,6
हवाई,6
घटेर,6
ओमिक्रोन,6
कोरोनाको,6
विश्वका,6
विवाद,6
भारतको,6
पाउनुपर्ने,6
उठाएको,6
स्टार,6
होटलको,6
रोकिएको,6
सङ्ख्या,6
पाँचवटा,6
भनेका,6
आरोप,6
नागरिक,6
चाहिने,6
आएर,6
प्रस्ताव,6
के–के,6
बाँडफाँड,6
हालको,6
अनलाइनमार्फत,6
अंकको,6
दोहोरो,6
वृद्वि,6
वृद्धिदर,6
त्यस्ता,6
बुधबार,6
राखेको,6
दायित्व,6
८६,6
सीमित,6
२०७७/७८,6
एभरेष्ट,6
घरेलु,6
"बैंक,",6
बैंकहरू,6
खरिददर,6
खाना,6
अवधिको,6
भैरहवा,6
साता,6
आइपुगेको,6
जहाज,6
सीजी,6
टेलिकमलाई,6
बनाएर,6
प्राधिकरणले,6
"पर्यटन,",6
गराउने,6
खाद्यान्न,6
पदार्थका,6
जसमध्ये,6
कारबाही,6
उपभोक्ताको,6
प्रविधि,6
न्यून,6
आफ्ना,6
रोक्न,6
संख्या,6
देखाएको,6
व्यवस्थामा,6
विद्यमान,6
क्रेडिट,6
गराउँदै,6
संवाददातानेपाल,6
पढौँनबिल,6
भारतीय,6
खातामा,6
६२,6
एक्सटेन्सन,6
ग्रामीण,6
सञ्चालक,6
खोले,6
आग्रह,6
अर्थतन्त्रको,6
लगानीका,6
पार्ने,6
संस्थाहरूको,6
"विकास,",6
रोजगारी,6
कम्तिमा,6
अधिकारी,6
स्वीकृत,6
अधिकारीले,6
विभागका,6
काउण्टर,6
११औं,6
लगानीः,6
चरणको,6
जुटायो,6
गतेसम्म,6
वर्षका,6
सक्छन्,6
गुनासो,6
उठाउने,6
नसकेको,6
तर्जुमा,6
भई,6
नियन्त्रक,6
विभाज्य,6
अभिवृद्धि,6
८८,6
९६,6
२३,6
गराएको,6
४१,6
४६,6
सम्बन्धी,6
गर्नेछ,6
तहका,6
अनुदानको,6
माला,5
झिलिमिली,5
"सय,",5
सुर्तीजन्य,5
बोर्डले,5
उत्तरी,5
बत्ती,5
बेलायती,5
राजदूत,5
परिसंघको,5
उद्योगसम्म,5
एसोसिएसनका,5
उपचार,5
होटलहरुले,5
डुङ्गा,5
कुखुराको,5
सस्त्यायो,5
पोखराका,5
सुनसान,5
जेके,5
एमपी,5
मेसिन,5
वासिङ,5
-,5
उत्पन्न,5
‘वर्कसप,5
ग्राहकको,5
द,5
गाडी,5
किसान,5
योगदान,5
पर्दा,5
पूर्वाधार,5
क्षति,5
अगाडि,5
सन्दर्भमा,5
अनुपातमा,5
तरलताको,5
योग्य,5
गतिमा,5
व्यवसायीको,5
धान्न,5
युवापुस्ता,5
बनाउँछ,5
रमलाई,5
स्वाभाविक,5
मुलुकमा,5
व्यवसायीले,5
बढाइरहेको,5
।नेपालको,5
कार्यालय,5
छैनौं,5
राज्यलाई,5
अलपत्र,5
बनिरहेको,5
उपभोक्तालाई,5
कालोबजारी,5
उद्योगलाई,5
नगरी,5
पर्‍यो,5
पटकपटक,5
समितिमा,5
पारिश्रमिक,5
कूटनीतिक,5
हजारको,5
हमला,5
पठाएको,5
बढाएर,5
समर्थन,5
भागमा,5
उत्पादनमूलक,5
पुग्ने,5
बताउँछिन्,5
पाएको,5
जोन,5
तर्क,5
निर्यातमा,5
लगानीकर्ताले,5
दशमलव,5
लगानीकर्ता,5
जलविद्युत,5
९७,5
बढीको,5
बेचेको,5
तामाङले,5
वृद्धिमा,5
हासिल,5
उल्लेख्य,5
किसानलाई,5
बेमौसमी,5
संशोधन,5
स्वतः,5
यता,5
घट्दै,5
हिसाबले,5
गरिन्छ,5
हेर्ने,5
घटाएका,5
कर्जामा,5
बढ्यो,5
अपहरणथपसूचना,5
।भर्खरैएमसीसीको,5
बिक्रीदर,5
८२,5
एकको,5
उनी,5
थकाली,5
उद्देश्यले,5
युवा,5
अति,5
विश्लेषण,5
पदमा,5
खरिद,5
इन्भेष्टमेन्ट,5
एण्ड,5
नियुक्त,5
रातोपाटीलाई,5
विमानस्थलमा,5
।सरकारले,5
दिँदा,5
तिर्ने,5
"।तर,",5
सदस्यीय,5
पटक–पटक,5
खारेजी,5
सामुदायिक,5
मुद्दा,5
पाइएको,5
चिया,5
"वटा,",5
मापदण्ड,5
जरुरी,5
कम्पनीहरूले,5
मध्यनजर,5
१९,5
संस्थाले,5
आइरहेको,5
खर्चको,5
चलायमान,5
विदेश,5
गरेपनि,5
प्राथमिकतामा,5
मझौला,5
नियन्त्रणकारी,5
मुद्रा,5
बैंकबाट,5
बन्दै,5
सेवामा,5
भारतमा,5
आउँदा,5
काउन्टर,5
देशका,5
समितिका,5
कम्पनीबीच,5
भारतका,5
युवाले,5
महत्वपूर्ण,5
क्षेत्रलाई,5
बढ्नु,5
विद्युतीय,5
पहिचान,5
वरिष्ठ,5
छनोट,5
समझादारीपत्रमा,5
रुपैयाँले,5
दिँदै,5
सम्भावित,5
सेवाको,5
एकपटक,5
डेपुटी,5
शाखारहित,5
अर्बले,5
एफवन,5
त्यस्तै,5
उठाउन,5
प्रतिवेदनमा,5
मूल्याङ्कन,5
व्यवस्थित,5
बजेटमा,5
असार,5
कार्यालयले,5
बुझाउनुपर्ने,5
लेखा,5
मासिक,5
बाट,5
कर,5
"लाख,",5
अनुदानमा,5
महिनाभित्र,5
चालु,5
सःशर्त,5
अंश,5
शिक्षा,5
भइसकेको,5
७९,5
६१,5
७४,5
आउँछ,5
गणना,5
मन्त्रालयका,5
२९,5
तहलाई,5
८७,5
"संघ,",5
आयोगले,5
रसुवा,4
तातोपानी,4
तिहार,4
एजेन्सी,4
सोच,4
परिभाषा,4
लिटर,4
सापकोटाले,4
डेरी,4
मन्त्रीपरिषद्को,4
‘स्टार्टअप’लाई,4
रात्रिकालीन,4
पाण्डेले,4
होटलका,4
अकुपेन्सी,4
रुमको,4
किन्ने,4
कारक,4
प्याराग्लाइडिङ,4
हाराहारीमा,4
भान्छा,4
खाली,4
ईयूमा,4
ईयूले,4
डराउँछ,4
: भारतसँग,4
गुम्ने,4
आधिकारिता,4
स्थलगत,4
आगमन,4
महासंघका,4
इक्विपमेन्ट,4
हेभी,4
सुपर,4
"क्यामेरा,",4
एन्ड,4
एंगल,4
डोर’,4
नवीन,4
मेरिडिया’,4
वर्कसप,4
कम्पास,4
सर्भिसिङ्गको,4
फ्रि,4
ह्वील',4
९९९,4
स्कूटर,4
रियर,4
निसान,4
उपजको,4
आकर्षण,4
त्यही,4
क्षेत्रले,4
कृषिको,4
कृषिमा,4
भन्सारमा,4
गर्दैछौँ,4
समस्याले,4
चुनौतीहरू,4
ऋणको,4
थाले,4
लकडाउन,4
access_timeमंसिर,4
शिक्षाको,4
अनियन्त्रित,4
लगानीलाई,4
प्रतिशतको,4
प्रस्तुत,4
बढाउँदै,4
लगानीयोग्य,4
जसकारण,4
समस्याको,4
गुणात्मक,4
प्रवृत्ति,4
ग्यारेन्टी,4
"आयोजना,",4
सडकमा,4
सेवालाई,4
बिल,4
प्राविधिक,4
केन्द्र,4
?रातोपाटीको,4
केन्द्रित,4
हाराहारी,4
। सरकारले,4
प्रयोगकर्ता,4
मैले,4
वर्षे,4
चिसो,4
जाडो,4
ल्याउने,4
ट्रिपल,4
परिवर्तनपछि,4
"त्यसैले,",4
।नेपाली,4
आफै,4
लाग्छ,4
अवलोकन,4
।अहिले,4
एमजीको,4
६५०,4
हुनुपर्छ,4
थियौँ,4
"जुन,",4
उत्पादकले,4
सहेरै,4
ट्याब्लेट,4
किन्न,4
२१,4
सफल,4
राज्यले,4
गर्नुपर्नेमा,4
ह्वात्तै,4
गराएर,4
सिटामोलको,4
पक्राउ,4
आवाज,4
नभइ,4
सक्रिय,4
राजनीतिक,4
सजाय,4
व्यापारीलाई,4
ठाउँ,4
आबद्ध,4
पाइयो,4
रसाइलीले,4
थालेका,4
चिठ्ठी,4
उद्योगी,4
सम्पर्क,4
उपस्थित,4
उद्योगीलाई,4
समितिको,4
"समस्या,",4
उद्योगीहरूले,4
।यो,4
गरियो,4
श्रम,4
अत्यावश्यक,4
बराबर,4
नपर्ने,4
घट्न,4
हुनसक्छ,4
युक्रेनबाट,4
सम्बन्ध,4
आकलन,4
२०२०,4
आइपुग्दा,4
"थियो,",4
प्रतिब्यारेल,4
लाग्न,4
लगाउने,4
गरेमा,4
मिलियन,4
संघका,4
व्यापारिक,4
सबैले,4
कानुन,4
नगरेको,4
आम्दानी,4
सरकारलाई,4
क्यासिनोबाट,4
ओम,4
बाँके,4
कहिले,4
आधुनिक,4
क्यासिनोको,4
आएपछि,4
जिम्मेवारी,4
क्यासिनोलाई,4
सञ्चालनका,4
गेमिङ,4
‘क्यासिनो,4
मेची,4
नभई,4
विरोध,4
३५०,4
८५,4
।यसका,4
किलोमिटर,4
औद्योगिक,4
"उद्योग,",4
अर्बको,4
"बजारमा,",4
पाएका,4
सर्वसाधारणले,4
कर्मचारीलाई,4
रु,4
साधारण,4
ऋणात्मक,4
बीमा,4
झरेको,4
गिरावट,4
देशभर,4
त्यस,4
८.५५,4
खाता’,4
ज्ञानेन्द्र,4
थापालाई,4
कमल,4
नियमन,4
अधिकारीहरूले,4
अपेक्षा,4
प्रगति,4
"करोड,",4
"व्यवस्था,",4
आकार,4
प्रतिस्थापन,4
"२७,",4
घट्ने,4
मध्ये,4
। चालू,4
३४,4
सुरक्षामा,4
संस्कृति,4
शीर्षकमा,4
कलंकीमाग्लोबल,4
पढौँमञ्जुश्री,4
